Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
580000,Setúbal,Almada,Charneca de Caparica e Sobreda,House,B,,FALSE,2,TRUE,2022,325,,,,,,4,,,,279,,,4
47500,Aveiro,Ovar,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Land,NC,,FALSE,0,FALSE,,772,,,,,,,,,,,,,
295000,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),House,D,,FALSE,1,TRUE,1999,270,208,,,,,3,,,,156,,,2
44900,Leiria,Porto de Mós,Alvados e Alcaria,Other - Residential,NC,,FALSE,0,FALSE,,1300,,,,,,,,,,,,,0
165000,Beja,Vidigueira,Vidigueira,House,F,,FALSE,3,TRUE,2020,1056,286,,,,,3,,,,286,,,1
240000,Braga,Guimarães,Creixomil,Apartment,D,3rd Floor,TRUE,1,TRUE,1976,127,,,,,,4,,,,126,,,2
32000,Bragança,Bragança,Quintela de Lampaças,House,NC,,,1,,1950,138,,,FALSE,FALSE,FALSE,5,3,0,Needs renovation,120,136,,1
2150000,Lisboa,Cascais,Alcabideche,House,A+,,FALSE,2,TRUE,2023,363,,,,,,4,,,,473,,,5
135000,Coimbra,Coimbra,Eiras e São Paulo de Frades,Apartment,F,3rd Floor,FALSE,0,FALSE,1987,73,75,,,,,2,,,,73,,,1
900000,Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Building,D,,FALSE,0,FALSE,1964,600,,,,,,7,,,,980,,,10
320000,Aveiro,Aveiro,Esgueira,Apartment,A,2nd Floor,TRUE,1,TRUE,2023,105,,,,,,2,,,,84,,,2
250000,Lisboa,Amadora,Mina de Água,Apartment,E,,,0,,1977,85,,00:34.8,FALSE,FALSE,FALSE,,3,,,70,,,2
25000,Portalegre,Elvas,"Caia, São Pedro e Alcáçova",Store,NC,Ground Floor,FALSE,0,FALSE,,68,78,,,,,2,,,,68,,,1
163500,Coimbra,Coimbra,Santo António dos Olivais,Apartment,D,,,0,,1988,50,,23:14.5,FALSE,TRUE,FALSE,,2,,Good condition,55,50,55.86,1
585000,Aveiro,Arouca,Alvarenga,Other - Commercial,B-,,FALSE,2,TRUE,2007,1100,357,,,,,4,,,,236,,,5
245000,Santarém,Tomar,Madalena e Beselga,House,E,,FALSE,0,FALSE,1937,3240,561,,,,,5,,,,273,,,1
320000,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,Apartment,NC,1st Floor,TRUE,1,TRUE,,136,155,,,,,2,,,,95,,,2
235000,Setúbal,Santiago do Cacém,Ermidas-Sado,Building,NC,,FALSE,3,TRUE,1953,707,378,,,,,,,,,290,,,0
35000,Coimbra,Figueira da Foz,Maiorca,House,NC,,FALSE,,TRUE,1962,88,30,,,,,1,,,,30,,,1
54000,Braga,Póvoa de Lanhoso,São João de Rei,House,NC,,,0,,1987,90,,,FALSE,FALSE,FALSE,,2,0,,174,4000,,1
141000,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,NC,Ground Floor,FALSE,0,FALSE,1983,71,,,,,,2,,,,71,,,1
355000,Lisboa,Lisboa,São Domingos de Benfica,Apartment,C,6th Floor,TRUE,0,FALSE,1968,84,90,,,,,2,,,,80,,,1
65000,Leiria,Pombal,Santiago e São Simão de Litém e Albergaria dos Doze,House,NC,,FALSE,3,TRUE,1943,1020,285,,,,,3,,,,210,,,4
385000,Lisboa,Lisboa,Santa Maria Maior,Apartment,D,,,0,,2024,54,,,FALSE,FALSE,FALSE,3,2,0,New,50,,,1
240000,Porto,Vila Nova de Gaia,Canelas,Apartment,NC,,,1,,,91,,,FALSE,TRUE,TRUE,,2,0,,91,,108.5,2
360900,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,House,C,,,0,,1995,182,,,TRUE,FALSE,FALSE,,4,1,Good condition,182,168,273,4
225000,Lisboa,Azambuja,Alcoentre,House,E,,FALSE,3,TRUE,2013,10582,,,,,,3,,,,76,,,2
79900,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Store,B-,Ground Floor,FALSE,0,FALSE,1995,97,,,,,,0,,,,97,,,1
29000,Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,House,NC,,,0,,1935,157,,,FALSE,FALSE,FALSE,4,2,0,,157,410,,0
300000,Aveiro,Vale de Cambra,"Vila Chã, Codal e Vila Cova de Perrinho",Land,NC,,FALSE,0,FALSE,,7114,,,,,,,,,,,,,0
72000,Aveiro,Águeda,Travassô e Óis da Ribeira,Other - Commercial,NC,,FALSE,0,FALSE,,1270,,,,,,0,,,,1270,,,0
385000,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,Apartment,D,Ground Floor,TRUE,2,TRUE,2005,130,,,,,,3,,,,120,,,2
200000,Setúbal,Seixal,Corroios,Apartment,B-,2nd Floor,FALSE,0,FALSE,1998,76,,,,,,2,,,,76,,,1
519000,Lisboa,Lisboa,Avenidas Novas,Apartment,A,3rd Floor,TRUE,1,TRUE,,62,85,,,,,1,,,,47,,,1
380000,Lisboa,Oeiras,Porto Salvo,Apartment,NC,1st Floor,TRUE,2,TRUE,2023,125,,,,,,1,,,,65,,,2
78500,Setúbal,Seixal,Fernão Ferro,Land,NC,,,0,,2023,,,,FALSE,FALSE,FALSE,,,0,,,322,,0
35500,Porto,Trofa,Coronado (São Romão e São Mamede),Land,NC,,FALSE,0,FALSE,,154,,,,,,,,,,,,,0
385000,Vila Real,Valpaços,Vilarandelo,House,B-,,FALSE,3,TRUE,2008,4345,345,,,,,4,,,,263,,,3
936000,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,4th Floor,TRUE,2,TRUE,,152,,,,,,3,,,,152,,,4
193000,Porto,Póvoa de Varzim,"Aver-o-Mar, Amorim e Terroso",Land,NC,,FALSE,0,FALSE,2008,433,386,,,,,,,,,,,,0
365100,Porto,Porto,Bonfim,Apartment,A,6th Floor,TRUE,1,TRUE,,88,97,,,,,2,,,,88,,,3
330000,Porto,Vila Nova de Gaia,Vilar de Andorinho,Apartment,A,3rd Floor,TRUE,1,TRUE,,114,,,,,,3,,,,114,,,2
115000,Porto,Lousada,Figueiras e Covas,House,NC,,,0,,1951,145,,,FALSE,FALSE,FALSE,,3,1,,145,5830,,1
45000,Santarém,Abrantes,Pego,House,NC,,FALSE,0,FALSE,1937,1105,,,,,,2,,,,125,,,0
1260000,Faro,Olhão,Pechão,Other - Residential,E,Ground Floor,FALSE,3,TRUE,2018,8000,,,,,,11,,,,,,,10
395000,Lisboa,Lisboa,Benfica,Apartment,D,5th Floor,TRUE,0,FALSE,1970,84,93,,,,,3,,,,76,,,2
35000,Castelo Branco,Covilhã,Peso e Vales do Rio,Land,NC,,,0,,,7060,,,FALSE,FALSE,FALSE,,,0,Reasonable,,7060,,0
239000,Coimbra,Arganil,Côja e Barril de Alva,House,D,,FALSE,2,TRUE,2009,260,,,,,,4,,,,382,,,3
125000,Leiria,Alcobaça,Aljubarrota,Apartment,D,Basement Level,FALSE,1,TRUE,,69,,,,,,1,,,,69,,,1
1000000,Coimbra,Figueira da Foz,Buarcos e São Julião,Building,NC,,FALSE,0,FALSE,1988,437,,,,,,0,,,,437,,,6
360000,Faro,Albufeira,Albufeira e Olhos de Água,House,E,,,0,,1989,190,,04:06.9,FALSE,FALSE,FALSE,,3,0,,90,99,190,3
29000,Leiria,Nazaré,Famalicão,Land,NC,,FALSE,0,FALSE,,4480,,,,,,0,,,,4480,,,0
50000,Castelo Branco,Covilhã,Covilhã e Canhoso,Apartment,F,,,0,,1987,72,,,FALSE,FALSE,FALSE,3,2,1,,72,72,72,2
850000,Lisboa,Lisboa,Misericórdia,Building,D,,,0,,1951,265,,,FALSE,FALSE,FALSE,13,5,0,,244,,,5
230000,Coimbra,Figueira da Foz,Buarcos e São Julião,Apartment,NC,Ground Floor,TRUE,0,FALSE,,82,,,,,,2,,,,82,,,2
249000,Beja,Aljustrel,Aljustrel e Rio de Moinhos,House,F,,,0,,1950,91,,38:10.2,FALSE,FALSE,FALSE,6,2,0,Like new,91,266,130,1
215000,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",House,D,,FALSE,0,FALSE,1976,78,,,,,,3,,,,123,,,3
150000,Beja,Ourique,Garvão e Santa Luzia,Other - Residential,D,,,0,,,161,,,FALSE,FALSE,FALSE,,2,1,,,80,,2
14000,Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Store,B-,,,0,,,25,,,FALSE,FALSE,FALSE,0,0,0,,,,25,0
295000,Ilha de Porto Santo,Porto Santo,Porto Santo,Land,NC,,,0,,,6540,,46:44.0,FALSE,FALSE,FALSE,,,0,,6540,6540,6540,0
243000,Setúbal,Seixal,Corroios,Apartment,D,3rd Floor,FALSE,0,FALSE,1979,204,120,,,,,4,,,,99,,,2
78000,Aveiro,Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Land,NC,,FALSE,2,TRUE,2023,444,,,,,,4,,,,255,,,3
56000,Leiria,Figueiró dos Vinhos,Aguda,House,NC,,FALSE,2,TRUE,1970,1200,,,,,,5,,,,140,,,0
350000,Braga,Terras de Bouro,Vilar da Veiga,House,E,,FALSE,0,FALSE,1951,835,,,,,,5,,,,210,,,2
425000,Aveiro,Espinho,Espinho,Apartment,NC,3rd Floor,TRUE,1,TRUE,,114,124,,,,,2,,,,104,,,2
35000,Santarém,Tomar,Olalhas,Land,NC,,,0,,,5440,,,FALSE,FALSE,FALSE,,,0,,,5440,,0
545000,Lisboa,Lisboa,Areeiro,Apartment,E,3rd Floor,FALSE,1,TRUE,1953,0,140,,,,,3,,,,126,,,3
94000,Setúbal,Seixal,Fernão Ferro,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,313,,0
349000,Lisboa,Sintra,Queluz e Belas,Apartment,E,1st Floor,TRUE,1,TRUE,1995,150,,,,,,4,,,,149,,,3
525000,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,1st Floor,TRUE,2,TRUE,,101,,,,,,2,,,,101,,,2
25000,Coimbra,Soure,Tapéus,Land,NC,,FALSE,0,FALSE,,990,,,,,,,,,,,,,0
2800,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,2nd Floor,TRUE,0,FALSE,1989,27,,,,,,0,,,,27,,,1
39900,Vila Real,Chaves,Vale de Anta,Land,NC,,,0,,,270,,,TRUE,FALSE,FALSE,4,,2,,270,312,270,4
130000,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",Apartment,NC,2nd Floor,FALSE,0,FALSE,2008,82,82,,,,,2,,,,82,,,2
175000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Land,NC,,,0,,,955,,,FALSE,FALSE,FALSE,,,0,,,955,,0
80000,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Land,NC,,FALSE,0,FALSE,1957,8690,8690,,,,,,,,,8690,,,0
2023000,Coimbra,Figueira da Foz,Buarcos e São Julião,House,C,,FALSE,1,TRUE,2006,232,368,,,,,4,,,,176,,,4
792000,Viana do Castelo,Viana do Castelo,Mazarefes e Vila Fria,House,A,,FALSE,3,TRUE,2021,2381,424,,,,,3,,,,326,,,4
375000,Porto,Vila do Conde,Vila do Conde,Apartment,B,,,0,,2019,131,,,TRUE,TRUE,TRUE,4,3,0,Good condition,131,,316,2
4500,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,,,0,,1980,70,,,FALSE,FALSE,FALSE,2,1,0,,70,235000,,1
64900,Coimbra,Soure,Soure,Industrial,NC,,FALSE,0,FALSE,,3274,,,,,,,,,,,,,0
1150000,Lisboa,Sintra,São João das Lampas e Terrugem,House,A,,FALSE,2,TRUE,,552,251,,,,,3,,,,250,,,4
60000,Évora,Portel,Amieira e Alqueva,Land,NC,,FALSE,0,FALSE,,18890,18890,,,,,,,,,18890,,,0
220000,Setúbal,Palmela,Pinhal Novo,Apartment,B-,3rd Floor,TRUE,1,TRUE,2022,53,53,,,,,1,,,,53,,,1
112500,Lisboa,Amadora,Mina de Água,Store,B-,,,0,,,133,,,FALSE,FALSE,FALSE,,,0,,,,,0
365000,Faro,Vila Real de Santo António,Vila Nova de Cacela,House,B-,,,1,,2013,81,,03:38.0,FALSE,FALSE,FALSE,3,2,,,73,1200,81,2
780000,Viana do Castelo,Viana do Castelo,Carreço,House,A,,FALSE,2,TRUE,1998,572,230,,,,,4,,,,156,,,3
89000,Aveiro,Águeda,Aguada de Cima,Store,B-,,,1,,1997,119,,,FALSE,FALSE,TRUE,,,1,Like new,119,119,119,1
88000,Lisboa,Sintra,Massamá e Monte Abraão,Store,F,Basement Level,FALSE,0,FALSE,1991,29,,,,,,,,,,29,,,0
195000,Faro,Silves,Armação de Pêra,Apartment,D,Ground Floor,TRUE,1,TRUE,1993,53,68,,,,,1,,,,53,,,1
1100000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,B,7th Floor,TRUE,0,FALSE,2022,345,225,,,,,4,,,,225,,,4
860000,Braga,Esposende,Apúlia e Fão,House,B,,FALSE,2,TRUE,1976,443,133,,,,,4,,,,118,,,5
4450000,Lisboa,Cascais,Carcavelos e Parede,House,B-,,,0,,2011,439,,,TRUE,FALSE,FALSE,,4,1,,301,,,5
1725000,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,A,2nd Floor,TRUE,3,TRUE,2019,2662,262,,,,,3,,,,127,,,3
320000,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,C,,,0,,1982,132,,20:31.8,FALSE,TRUE,FALSE,5,4,0,,125,,148,2
22500,Évora,Portel,São Bartolomeu do Outeiro e Oriola,House,NC,,FALSE,0,FALSE,1934,143,,,,,,2,,,,80,,,0
180000,Lisboa,Lisboa,Penha de França,Apartment,D,,,0,,1949,38,,53:58.6,FALSE,FALSE,FALSE,1,1,0,Used,31,,,1
165000,Setúbal,Setúbal,Sado,Land,NC,,,0,,,6720,,,FALSE,FALSE,FALSE,,,0,,,6720,,0
1300000,Santarém,Santarém,Abitureiras,House,B-,,,0,,2001,986,,,TRUE,FALSE,FALSE,,7,1,,392,9940,786,7
27500,Guarda,Pinhel,Agregação das freguesias Sul de Pinhel,House,NC,,FALSE,1,TRUE,1949,256,60,,,,,2,,,,56,,,0
270000,Braga,Póvoa de Lanhoso,Lanhoso,House,NC,,FALSE,1,TRUE,1986,130,,,,,,7,,,,130,,,3
385000,Braga,Braga,São Victor,Apartment,B-,,,0,,2024,92,,43:20.9,FALSE,TRUE,FALSE,,2,0,,92,,94.65,2
655000,Faro,Loulé,Quarteira,Apartment,NC,Ground Floor,TRUE,1,TRUE,2023,91,,,,,,2,,,,91,,,0
570000,Setúbal,Palmela,Quinta do Anjo,House,B,,,0,,2019,154,,56:14.1,FALSE,FALSE,FALSE,,4,0,,139,1100,,3
333000,Setúbal,Alcochete,Alcochete,Apartment,A+,1st Floor,TRUE,1,TRUE,2023,59,88,,,,,1,,,,53,,,1
142500,Braga,Cabeceiras de Basto,Cavez,Farm,E,,,1,,1970,110,,,FALSE,FALSE,FALSE,,2,0,Good condition,226,3672,226.65,1
355000,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",House,D,,,1,,2010,167,,,FALSE,FALSE,FALSE,,3,0,,167,,256,3
10000,Vila Real,Vila Real,Mouçós e Lamares,Land,NC,,FALSE,0,FALSE,,390,,,,,,,,,,,,,
35000,Castelo Branco,Castelo Branco,Escalos de Cima e Lousa,Land,NC,,,0,,,350,,,FALSE,FALSE,FALSE,0,0,0,,350,350,228,0
40000,Vila Real,Santa Marta de Penaguião,Medrões,Land,NC,,FALSE,3,TRUE,1937,7002,,,,,,,,,,,,,0
435000,Porto,Paços de Ferreira,Sanfins Lamoso Codessos,House,NC,,,0,,2023,197,,,TRUE,FALSE,FALSE,,3,0,,197,1079,312,3
160000,Viana do Castelo,Valença,"Valença, Cristelo Covo e Arão",House,D,,,0,,1981,87,,,TRUE,FALSE,FALSE,,2,1,Good condition,87,830,,1
28500,Aveiro,Mealhada,Vacariça,Land,NC,,FALSE,0,FALSE,,900,,,,,,,,,,,,,0
195000,Braga,Braga,"Nogueira, Fraião e Lamaçães",Apartment,D,2nd Floor,TRUE,1,TRUE,1985,106,,,,,,2,,,,106,,,4
980000,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Warehouse,NC,,TRUE,3,TRUE,,9000,,,,,,,,,,,,,0
175000,Setúbal,Setúbal,São Sebastião,Apartment,D,,,0,,1991,100,,,FALSE,FALSE,FALSE,,2,0,,90,,,1
90000,Lisboa,Vila Franca de Xira,"Alhandra, São João dos Montes e Calhandriz",Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,444,,0
32500,Lisboa,Alenquer,Ventosa,Land,NC,,,0,,,180,,42:11.5,FALSE,FALSE,FALSE,,,0,,,703,365,0
480000,Lisboa,Lisboa,Campolide,Apartment,NC,,,1,,2024,76,,35:36.2,FALSE,TRUE,TRUE,2,1,0,,76,,,2
153000,Porto,Paredes,Gandra,Apartment,NC,3rd Floor,TRUE,1,TRUE,,44,54,,,,,1,,,,44,,,1
17500,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Store,D,,,0,,1988,23,,,FALSE,FALSE,FALSE,,,0,,23,,,0
278000,Lisboa,Sintra,Rio de Mouro,Apartment,C,Ground Floor,TRUE,1,TRUE,2021,89,,,,,,2,,,,89,,,1
290000,Lisboa,Vila Franca de Xira,"Alhandra, São João dos Montes e Calhandriz",House,F,,FALSE,0,FALSE,1988,115,,,,,,3,,,,115,,,2
75000,Santarém,Sardoal,Sardoal,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,1245,,0
80000,Porto,Paredes,Paredes,Garage,NC,,FALSE,0,FALSE,,322,,,,,,,,,,322,,,0
130000,Braga,Vila Verde,Valdreu,House,F,,FALSE,1,TRUE,1957,423,,,,,,3,,,,284,,,4
265000,Faro,Portimão,Portimão,Apartment,C,3rd Floor,TRUE,0,FALSE,1999,136,,,,,,3,,,,124,,,2
9900,Castelo Branco,Castelo Branco,Salgueiro do Campo,Land,NC,,FALSE,0,FALSE,1982,17200,,,,,,,,,,,,,0
235000,Lisboa,Lisboa,São Vicente,Apartment,E,Basement Level,TRUE,0,FALSE,1956,0,0,,,,,0,,,,40,,,1
995000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Building,D,,,1,,1973,553,,,FALSE,TRUE,FALSE,16,10,0,Used,544,,583.9,5
379900,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",Apartment,C,1st Floor,TRUE,1,TRUE,2013,365,195,,,,,3,,,,195,,,3
359000,Setúbal,Seixal,Fernão Ferro,House,A+,,FALSE,1,TRUE,2023,338,134,,,,,4,,,,168,,,3
16500,Aveiro,Águeda,Águeda e Borralha,Land,NC,,FALSE,0,FALSE,,3080,,,,,,,,,,,,,0
12500,Porto,Gondomar,Rio Tinto,Garage,NC,,,1,,,16,,33:58.2,FALSE,FALSE,FALSE,,,,,,,,
440000,Lisboa,Cascais,Carcavelos e Parede,Apartment,C,2nd Floor,TRUE,1,TRUE,2002,0,121,,,,,2,,,,90,,,1
280000,Coimbra,Lousã,Lousã e Vilarinho,Other - Commercial,NC,,,0,,,0,,,FALSE,FALSE,FALSE,0,0,0,,,0,,0
85000,Castelo Branco,Fundão,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",Land,NC,,,0,,,,,40:01.3,FALSE,FALSE,FALSE,,,,,,29000,,
1750,Coimbra,Penela,Cumeeira,Land,NC,,FALSE,0,FALSE,,3570,,,,,,,,,,,,,0
298000,Lisboa,Lisboa,Santo António,Apartment,B-,5th Floor,TRUE,0,FALSE,1960,43,,,,,,1,,,,40,,,1
110000,Vila Real,Alijó,"Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",House,E,,FALSE,0,FALSE,1937,60,60,,,,,2,,,,60,,,0
1900000,Setúbal,Alcochete,Alcochete,Land,NC,,,0,,,16249,,,FALSE,FALSE,FALSE,,0,0,,16249,16248,,0
37000,Lisboa,Azambuja,"Manique do Intendente, Vila Nova de São Pedro e Maçussa",Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,645,,0
4300000,Lisboa,Lisboa,Marvila,Office,NC,5th Floor,TRUE,0,FALSE,1976,851,851,,,,,,,,,851,,,4
520000,Porto,Porto,Ramalde,Apartment,B,1st Floor,TRUE,2,TRUE,,178,,,,,,3,,,,142,,,0
430000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,B-,,,0,,2017,291,,32:21.1,TRUE,FALSE,FALSE,5,3,3,,223,293,,3
67900,Braga,Póvoa de Lanhoso,Vilela,Land,NC,,FALSE,0,FALSE,,2320,,,,,,,,,,,,,0
275000,Lisboa,Torres Vedras,Freiria,Warehouse,NC,,,1,,1964,545,,15:03.8,FALSE,FALSE,FALSE,8,3,1,Needs renovation,545,5160,545,2
29900,Braga,Póvoa de Lanhoso,São João de Rei,Land,NC,,,0,,,,,58:32.8,FALSE,FALSE,FALSE,,,0,,,2200,,0
420000,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,1st Floor,TRUE,1,TRUE,,96,,,,,,2,,,,96,,,2
125000,Leiria,Nazaré,Famalicão,House,E,,,0,,2003,60,,,TRUE,FALSE,FALSE,,2,0,,124,202,,2
34000,Castelo Branco,Penamacor,Meimoa,House,E,,,0,,1993,112,,04:25.9,FALSE,FALSE,FALSE,4,3,,,112,53,112.88,1
130000,Vila Real,Chaves,Santa Maria Maior,Apartment,E,1st Floor,FALSE,1,TRUE,1981,108,108,,,,,3,,,,108,,,1
130000,Braga,Braga,Braga (São José de São Lázaro e São João do Souto),Apartment,NC,2nd Floor,TRUE,0,FALSE,1977,99,99,,,,,2,,,,98,,,2
119000,Setúbal,Palmela,Palmela,Apartment,D,,,0,,1986,44,,05:04.9,FALSE,FALSE,FALSE,,1,0,,44,,,1
350000,Faro,Olhão,Olhão,Apartment,A+,Ground Floor,TRUE,1,TRUE,2023,380,,,,,,2,,,,108,,,2
75000,Lisboa,Torres Vedras,Ponte do Rol,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,507,,0
4000,Castelo Branco,Castelo Branco,Malpica do Tejo,Land,NC,,,0,,1982,5500,,,FALSE,FALSE,FALSE,,,0,,,5500,5500,0
189900,Braga,Amares,Bouro (Santa Marta),House,NC,,FALSE,2,TRUE,1976,42800,200,,,,,3,,,,200,,,0
59500,Vila Real,Valpaços,Ervões,House,G,,,0,,1937,207,,,TRUE,FALSE,FALSE,,2,0,,207,,,0
495000,Porto,Felgueiras,Torrados e Sousa,Farm,F,,FALSE,0,FALSE,,37495,,,,,,,,,,,,,0
199000,Lisboa,Alenquer,Abrigada e Cabanas de Torres,House,E,,FALSE,0,FALSE,1950,74,,,,,,2,,,,74,,,2
185000,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,D,,,0,,1975,65,,,FALSE,FALSE,FALSE,,1,0,Like new,50,,65,1
199000,Porto,Porto,Paranhos,Apartment,B-,4th Floor,FALSE,1,TRUE,2023,51,,,,,,0,,,,51,,,1
170000,Porto,Vila Nova de Gaia,Grijó e Sermonde,Apartment,A,1st Floor,TRUE,1,TRUE,,57,89,,,,,1,,,,57,,,1
20000,Castelo Branco,Belmonte,Caria,Land,NC,,FALSE,0,FALSE,,416,,,,,,,,,,,,,0
223750,Braga,Fafe,Fafe,Apartment,A+,,,0,,,147,,47:25.2,TRUE,TRUE,FALSE,,3,0,,131,,,0
270000,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,E,Ground Floor,TRUE,0,FALSE,1991,94,107,,,,,2,,,,94,,,2
700000,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,D,,,1,,1970,621,,03:54.8,FALSE,FALSE,FALSE,,6,2,Needs renovation,621,,,4
34915,Lisboa,Lourinhã,Santa Bárbara,Land,NC,,,0,,,,,,FALSE,FALSE,FALSE,,,0,,,243,,0
425000,Faro,Faro,Montenegro,Apartment,A+,1st Floor,TRUE,1,TRUE,2021,87,,,,,,2,,,,87,,,2
60000,Leiria,Leiria,Maceira,Land,NC,,FALSE,0,FALSE,,1330,,,,,,0,,,,1330,,,
475000,Aveiro,Anadia,Avelãs de Cima,Industrial,NC,,,0,,,29000,,,FALSE,FALSE,FALSE,,,0,,,,,0
412000,Porto,Porto,Paranhos,Apartment,C,,,1,,2008,160,,,FALSE,TRUE,FALSE,11,3,1,,126,,206,3
130000,Santarém,Ourém,Fátima,Warehouse,NC,,,1,,2002,850,,04:07.4,FALSE,FALSE,FALSE,3,,0,Good condition,765,4500,850,0
223600,Castelo Branco,Covilhã,Covilhã e Canhoso,Apartment,A,1st Floor,TRUE,1,TRUE,,146,,,,,,2,,,,146,,,3
235000,Castelo Branco,Covilhã,Cortes do Meio,House,C,,FALSE,0,FALSE,2005,239,111,,,,,3,,,,85,,,2
1350000,Lisboa,Amadora,Venteira,Land,NC,,FALSE,0,FALSE,,5025,,,,,,,,,,,,,0
235000,Santarém,Santarém,"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",House,NC,,,0,,1937,35,,,TRUE,FALSE,FALSE,,3,0,,35,3321,,2
80000,Coimbra,Soure,Soure,Land,NC,,FALSE,0,FALSE,,3920,,,,,,,,,,,,,0
385000,Lisboa,Lisboa,Misericórdia,Apartment,D,1st Floor,FALSE,0,FALSE,2005,57,,,,,,2,,,,57,,,1
387500,Porto,Vila Nova de Gaia,Canidelo,Apartment,B,1st Floor,TRUE,2,TRUE,2009,189,235,,,,,4,,,,189,,,4
465000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,NC,1st Floor,TRUE,2,TRUE,,153,,,,,,2,,,,102,,,3
162500,Faro,Olhão,Quelfes,Apartment,D,3rd Floor,FALSE,0,FALSE,1981,94,,,,,,2,,,,94,,,1
57500,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Land,NC,,FALSE,0,FALSE,,731,,,,,,,,,,,,,0
165000,Lisboa,Lisboa,Benfica,Store,C,,,0,,,45,,40:47.3,FALSE,FALSE,FALSE,,,1,,,,,1
190000,Portalegre,Sousel,Cano,House,E,,,0,,1937,352,,,TRUE,FALSE,FALSE,,8,2,,288,325,376,2
1250000,Viana do Castelo,Ponte de Lima,Correlhã,Farm,E,,,1,,1937,250,,,FALSE,FALSE,FALSE,8,6,2,Used,286,12000,378,6
235000,Porto,Vila Nova de Gaia,Canelas,Apartment,NC,,,1,,,74,,,FALSE,TRUE,TRUE,,2,0,,74,,88.6,2
330000,Lisboa,Oeiras,Carnaxide e Queijas,Apartment,NC,1st Floor,TRUE,1,TRUE,,54,,,,,,1,,,,46,,,1
225000,Viana do Castelo,Vila Nova de Cerveira,Reboreda e Nogueira,House,E,,,0,,2000,95,,,TRUE,FALSE,FALSE,4,3,0,,95,2124,,2
229000,Leiria,Pombal,Pombal,House,NC,,FALSE,3,TRUE,1994,4580,340,,,,,8,,,,220,,,3
320000,Porto,Marco de Canaveses,"Alpendorada, Várzea e Torrão",House,F,,FALSE,0,FALSE,1937,800,61,,,,,4,,,,112,,,2
